EU_circo;code_région;nom_région;chef-lieu_région;numéro_département;nom_département;préfecture;numéro_circonscription;nom_commune;codes_postaux;code_insee;latitude;longitude;éloignement
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Branville-Hague;50440;50073;49.65;-1.783333;2.41
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Breuville;50260;50079;49.533333;-1.683333;1.87
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Bricquebec;50260;50082;49.466667;-1.633333;1.59
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Bricquebosq;50340;50083;49.533333;-1.716667;2.05
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Brix;50700;50087;49.55;-1.583333;2.28
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Brucheville;50480;50089;49.366667;-1.2;1.67
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Canville-la-Rocque;50580;50097;49.35;-1.633333;1.59
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Carquebut;50480;50103;49.366667;-1.333333;1.07
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Catteville;50390;50105;49.35;-1.566667;1.3
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Chef-du-Pont;50480;50127;49.383333;-1.333333;0.97
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Coigny;50250;50136;49.316667;-1.383333;1.64
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Colomby;50700;50138;49.45;-1.483333;1.19
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Crasville;50630;50150;49.55;-1.333333;1.53
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Cretteville;50250;50153;49.35;-1.383333;1.72
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Crosville-sur-Douve;50360;50156;49.383333;-1.483333;1.71
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Denneville;50580;50160;49.316667;-1.65;1.68
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Digulleville;50440;50163;49.7;-1.866667;2.87
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Doville;50250;50166;49.333333;-1.533333;1.04
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Ecausseville;50310;50169;49.466667;-1.366667;1.25
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Ecoquenéauville;50480;50170;49.4;-1.283333;1.02
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Eculleville;50440;50171;49.683333;-1.816667;2.6
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Emondeville;50310;50172;49.466667;-1.333333;1.25
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Eroudeville;50310;50175;49.483333;-1.383333;1.3
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Etienville;50360;50177;49.383333;-1.416667;0.97
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Fierville-les-Mines;50580;50183;49.383333;-1.666667;1.77
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Flamanville;50340;50184;49.533333;-1.866667;2.87
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Flottemanville;50700;50186;49.483333;-1.45;1.3
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Flottemanville-Hague;50690;50187;49.616667;-1.716667;2.05
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Fontenay-sur-Mer;50310;50190;49.483333;-1.316667;1.3
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Foucarville;50480;50191;49.45;-1.25;1.19
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Fresville;50310;50194;49.433333;-1.35;1.27
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Glatigny;50250;50204;49.283333;-1.633333;1.59
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Golleville;50390;50207;49.433333;-1.516667;1.13
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Gourbesville;50480;50212;49.416667;-1.416667;2.46
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Gréville-Hague;50440;50220;49.666667;-1.8;2.5
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Grosville;50340;50222;49.5;-1.75;2.23
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Hautteville-Bocage;50390;50233;49.433333;-1.466667;1.2
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Héauville;50340;50238;49.583333;-1.8;2.5
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Helleville;50340;50240;49.55;-1.783333;2.41
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Hémevez;50700;50241;49.466667;-1.433333;1.25
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Herqueville;50440;50242;49.666667;-1.883333;2.96
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Hiesville;50480;50246;49.366667;-1.266667;0.91
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Houesville;50480;50249;49.35;-1.283333;0.88
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Houtteville;50250;50250;49.333333;-1.366667;1.87
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Huberville;50700;50251;49.516667;-1.416667;1.42
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Jobourg;50440;50257;49.683333;-1.90375;-1
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Joganville;50310;50258;49.466667;-1.35;1.25
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;La Bonneville;50360;50064;49.4;-1.45;1.02
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;La Haye-d'Ectot;50270;50235;49.383333;-1.733333;2.14
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;La Haye-du-Puits;50250;50236;49.3;-1.55;1.14
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;La Pernelle;50630;50395;49.616667;-1.3;1.75
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Le Ham;50310;50227;49.45;-1.416667;1.66
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Le Mesnil;50580;50299;49.366667;-1.691667;-1
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Le Rozel;50340;50442;49.483333;-1.833333;-1
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Les Moitiers-d'Allonne;50270;50332;49.4;-1.783333;2.41
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Les Moitiers-en-Bauptois;50360;50333;49.366667;-1.433333;0.91
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Les Perques;50260;50396;49.45;-1.666667;1.77
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Les Pieux;50340;50402;49.516667;-1.8;2.5
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Lestre;50310;50268;49.516667;-1.333333;1.42
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;L'Etang-Bertrand;50260;50176;49.466667;-1.558333;1.25
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Le Valdécie;50260;50614;49.416667;-1.65;1.68
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Le Vicel;50760;50633;49.633333;-1.316667;1.81
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Le Vrétot;50260;50646;49.45;-1.716667;2.05
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Liesville-sur-Douve;50480;50269;49.35;-1.333333;1.26
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Lieusaint;50700;50270;49.466667;-1.466667;1.25
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Lithaire;50250;50273;49.3;-1.483333;0.77
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Magneville;50260;50285;49.45;-1.55;1.42
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Mobecq;50250;50330;49.266667;-1.516667;0.95
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Montebourg;50310;50341;49.483333;-1.383333;1.3
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Montfarville;50760;50342;49.65;-1.266667;1.87
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Montgardon;50250;50343;49.283333;-1.566667;1.23
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Morsalines;50630;50358;49.566667;-1.3;1.58
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Morville;50700;50360;49.483333;-1.5;1.3
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Négreville;50260;50369;49.483333;-1.55;1.34
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Néhou;50390;50370;49.416667;-1.533333;1.08
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Neufmesnil;50250;50372;49.316667;-1.533333;1.04
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Neuville-au-Plain;50480;50373;49.433333;-1.333333;1.13
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Neuville-en-Beaumont;50250;50374;49.35;-1.6;1.41
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Omonville-la-Petite;50440;50385;49.7;-1.883333;2.96
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Omonville-la-Rogue;50440;50386;49.7;-1.85;2.78
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Orglandes;50390;50387;49.416667;-1.45;1.4
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Ozeville;50310;50390;49.5;-1.333333;1.36
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Picauville;50360;50400;49.383333;-1.4;0.97
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Pierreville;50340;50401;49.483333;-1.783333;2.41
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Portbail;50580;50412;49.333333;-1.7;1.96
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Prétot-Sainte-Suzanne;50250;50415;49.316667;-1.416667;1.22
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Quettehou;50630;50417;49.6;-1.3;1.7
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Quettetot;50260;50418;49.483333;-1.666667;1.77
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Quinéville;50310;50421;49.516667;-1.3;1.59
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Rauville-la-Bigot;50260;50425;49.516667;-1.683333;1.87
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Rauville-la-Place;50390;50426;49.383333;-1.5;0.97
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Ravenoville;50480;50427;49.466667;-1.266667;1.31
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Reigneville-Bocage;50390;50430;49.4;-1.466667;1.07
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Réville;50760;50433;49.616667;-1.25;1.75
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Rocheville;50260;50435;49.5;-1.6;1.41
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saint-Christophe-du-Foc;50340;50454;49.55;-1.75;2.23
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saint-Cyr;50310;50461;49.483333;-1.416667;1.43
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Sainte-Colombe;50390;50457;49.416667;-1.516667;1.08
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Sainte-Croix-Hague;50440;50460;49.633333;-1.766667;2.32
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Sainte-Geneviève;50760;50469;49.65;-1.316667;1.87
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Sainte-Marie-du-Mont;50480;50509;49.383333;-1.216667;1.28
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Sainte-Mère-Eglise;50480;50523;49.416667;-1.316667;1.08
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saint-Floxel;50310;50467;49.5;-1.35;1.36
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saint-Germain-des-Vaux;50440;50477;49.71269;-1.92054;-1
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saint-Germain-de-Tournebut;50700;50478;49.533333;-1.383333;1.68
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saint-Germain-de-Varreville;50480;50479;49.433333;-1.25;1.13
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saint-Germain-le-Gaillard;50340;50480;49.483333;-1.783333;2.41
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saint-Jacques-de-Néhou;50390;50486;49.416667;-1.616667;1.76
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saint-Jean-de-la-Rivière;50270;50490;49.366667;-1.7;1.96
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saint-Joseph;50700;50498;49.533333;-1.533333;1.47
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saint-Lô-d'Ourville;50580;50503;49.333333;-1.666667;1.77
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saint-Martin-d'Audouville;50310;50511;49.533333;-1.333333;1.47
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saint-Martin-de-Varreville;50480;50517;49.433333;-1.233333;1.15
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saint-Maurice-en-Cotentin;50270;50522;49.383333;-1.7;1.96
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saint-Nicolas-de-Pierrepont;50250;50528;49.316667;-1.583333;1.32
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saint-Pierre-d'Arthéglise;50270;50536;49.416667;-1.683333;1.87
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saint-Rémy-des-Landes;50580;50544;49.283333;-1.633333;1.76
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saint-Sauveur-de-Pierrepont;50250;50548;49.333333;-1.583333;1.32
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saint-Sauveur-le-Vicomte;50390;50551;49.383333;-1.533333;1.04
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saint-Symphorien-le-Valois;50250;50558;49.3;-1.55;1.14
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saint-Vaast-la-Hougue;50550;50562;49.6;-1.266667;1.7
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Saussemesnil;50700;50567;49.566667;-1.466667;1.58
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Sébeville;50480;50571;49.383333;-1.283333;0.97
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Sénoville;50270;50572;49.433333;-1.766667;2.32
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Sortosville;50310;50578;49.483333;-1.433333;1.83
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Sortosville-en-Beaumont;50270;50577;49.433333;-1.716667;2.05
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Sottevast;50260;50579;49.516667;-1.6;1.42
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Sotteville;50340;50580;49.533333;-1.75;2.23
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Surtainville;50270;50585;49.466667;-1.816667;2.6
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Surville;50250;50586;49.283333;-1.65;1.78
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Tamerville;50700;50588;49.533333;-1.45;1.47
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Teurthéville-Bocage;50630;50593;49.583333;-1.383333;1.64
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Tonneville;50460;50600;49.633333;-1.716667;2.05
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Tréauville;50340;50604;49.516667;-1.816667;2.6
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Turqueville;50480;50609;49.416667;-1.283333;1.08
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Urville;50700;50610;49.45;-1.433333;1.19
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Urville-Nacqueville;50460;50611;49.683333;-1.733333;2.14
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Valcanville;50760;50613;49.633333;-1.316667;1.81
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Valognes;50700;50615;49.516667;-1.466667;1.42
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Varenguebec;50250;50617;49.333333;-1.5;0.86
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Vasteville;50440;50620;49.6;-1.766667;2.32
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Vaudreville;50310;50621;49.516667;-1.366667;1.42
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Vesly;50430;50629;49.25;-1.5;0.92
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Videcosville;50630;50634;49.566667;-1.366667;1.58
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Vierville;50480;50636;49.366667;-1.25;0.91
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Vindefontaine;50250;50642;49.333333;-1.416667;1.25
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;4;Yvetot-Bocage;50700;50648;49.483333;-1.5;1.3
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Brillevast;50330;50086;49.633333;-1.4;1.81
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Carneville;50330;50101;49.666667;-1.45;1.92
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Cherbourg-Octeville;50100;50129;49.65;-1.65;1.87
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Clitourps;50330;50135;49.65;-1.366667;1.87
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Cosqueville;50330;50142;49.7;-1.4;2.04
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Couville;50690;50149;49.55;-1.683333;1.87
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Digosville;50110;50162;49.633333;-1.533333;1.81
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Fermanville;50840;50178;49.683333;-1.45;1.98
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Gatteville-le-Phare;50760;50196;49.683333;-1.283333;1.98
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Gonneville;50330;50209;49.633333;-1.466667;1.81
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Gouberville;50330;50211;49.683333;-1.316667;1.98
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Hardinvast;50690;50230;49.583333;-1.65;1.68
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;La Glacerie;50470;50203;49.6;-1.566667;1.7
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Le Mesnil-au-Val;50110;50305;49.6;-1.533333;1.7
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Le Vast;50630;50619;49.616667;-1.35;1.75
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Martinvast;50690;50294;49.6;-1.666667;1.77
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Maupertus-sur-Mer;50330;50296;49.666667;-1.483333;1.95
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Néville-sur-Mer;50330;50375;49.683333;-1.333333;1.98
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Nouainville;50690;50382;49.616667;-1.683333;1.87
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Querqueville;50460;50416;49.666667;-1.7;1.96
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Réthoville;50330;50432;49.7;-1.35;2.04
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Saint-Martin-le-Gréard;50690;50519;49.55;-1.65;1.68
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Saint-Pierre-Eglise;50330;50539;49.666667;-1.4;1.92
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Sideville;50690;50575;49.583333;-1.683333;1.87
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Teurthéville-Hague;50690;50594;49.583333;-1.733333;2.14
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Théville;50330;50596;49.65;-1.416667;1.87
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Tocqueville;50330;50598;49.666667;-1.333333;1.92
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Tollevast;50470;50599;49.566667;-1.633333;1.59
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Tourlaville;50110;50602;49.633333;-1.566667;1.81
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Varouville;50330;50618;49.666667;-1.366667;1.92
Nord-Ouest;25;Basse-Normandie;Caen;50;Manche;Saint-Lô;5;Virandeville;50690;50643;49.566667;-1.75;2.23
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Alençon;61000;61001;48.433333;0.083333;1.55
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Antoigny;61410;61004;48.516667;-0.366667;1.26
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Aunay-les-Bois;61500;61013;48.55;0.3;1.74
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Aunou-sur-Orne;61500;61015;48.616667;0.233333;0.93
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Avrilly;61700;61021;48.533333;-0.616667;1.93
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Bagnoles-de-l'Orne;61140;61022;48.566667;-0.416667;1.4
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Beaulandais;61140;61033;48.55;-0.55;1.75
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Beauvain;61600;61035;48.616667;-0.316667;1.13
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Belfonds;61500;61036;48.616667;0.116667;0.72
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Boitron;61500;61051;48.566667;0.266667;1.29
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Brullemail;61390;61064;48.65;0.333333;0.59
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Bures;61170;61067;48.566667;0.4;0.91
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Bursard;61500;61068;48.55;0.216667;0.78
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Carrouges;61320;61074;48.566667;-0.15;0.69
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Ceaucé;61330;61075;48.5;-0.616667;1.93
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Cerisé;61000;61077;48.45;0.133333;1.48
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Chahains;61320;61080;48.566667;-0.116667;0.6
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Chailloué;61500;61081;48.65;0.2;0.9
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Champsecret;61700;61091;48.616667;-0.55;1.75
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Ciral;61320;61107;48.5;-0.15;1.1
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Colombiers;61250;61111;48.466667;0.05;1.29
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Condé-sur-Sarthe;61250;61117;48.433333;0.033333;1.55
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Coulonges-sur-Sarthe;61170;61126;48.533333;0.4;0.8
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Courtomer;61390;61133;48.633333;0.366667;0.68
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Couterne;61410;61135;48.516667;-0.416667;1.4
Nord-Ouest;25;Basse-Normandie;Caen;61;Orne;Alençon;1;Cuissai;61250;61141;48.466667;0.016667;1.29
